time,latitude,longitude,altitude,speed,speed_elevation
2024-02-07 12:39:00+00:00,45.28295,5.851417,1101.0,5.461864710780436,-1.0
2024-02-07 12:39:01+00:00,45.282917,5.851333,1098.0,8.110625747891177,-3.0
2024-02-07 12:39:02+00:00,45.282883,5.85125,1097.0,7.588679115904994,-1.0
2024-02-07 12:39:03+00:00,45.282833,5.851167,1096.0,8.61643848920625,-1.0
2024-02-07 12:39:04+00:00,45.2828,5.8511,1094.0,6.710757478604843,-2.0
2024-02-07 12:39:05+00:00,45.28275,5.851017,1093.0,8.616445665082468,-1.0
2024-02-07 12:39:06+00:00,45.282717,5.85095,1092.0,6.4833900485440035,-1.0
2024-02-07 12:39:07+00:00,45.282667,5.850883,1090.0,7.906930379535242,-2.0
2024-02-07 12:39:08+00:00,45.282633,5.8508,1087.0,8.098667989070778,-3.0
2024-02-07 12:39:09+00:00,45.2826,5.850717,1085.0,7.73034322743585,-2.0
2024-02-07 12:39:10+00:00,45.282567,5.850633,1084.0,7.601498807903721,-1.0
2024-02-07 12:39:11+00:00,45.282517,5.85055,1083.0,8.616465809378846,-1.0
2024-02-07 12:39:12+00:00,45.2825,5.850483,1082.0,5.667533323128103,-1.0
2024-02-07 12:39:13+00:00,45.282467,5.8504,1080.0,7.730356044603959,-2.0
2024-02-07 12:39:14+00:00,45.28245,5.850333,1079.0,5.667537605530885,-1.0
2024-02-07 12:39:15+00:00,45.282417,5.85025,1078.0,7.533822340959942,-1.0
2024-02-07 12:39:16+00:00,45.282383,5.850167,1078.0,7.522552470422452,0.0
2024-02-07 12:39:17+00:00,45.282367,5.850083,1078.0,6.816196090590416,0.0
2024-02-07 12:39:18+00:00,45.282333,5.850017,1076.0,6.711857913136421,-2.0
2024-02-07 12:39:19+00:00,45.2823,5.849933,1075.0,7.601525608133905,-1.0
2024-02-07 12:39:20+00:00,45.282283,5.84985,1073.0,7.0601030793066535,-2.0
2024-02-07 12:39:21+00:00,45.28225,5.849783,1070.0,7.073528108694178,-3.0
2024-02-07 12:39:22+00:00,45.282217,5.8497,1069.0,7.53384211698215,-1.0
2024-02-07 12:39:23+00:00,45.282183,5.849633,1068.0,6.547146775088988,-1.0
2024-02-07 12:39:24+00:00,45.282167,5.849533,1068.0,8.032573612875556,0.0
2024-02-07 12:39:25+00:00,45.282133,5.84945,1068.0,7.522577227476643,0.0
2024-02-07 12:39:26+00:00,45.282117,5.84935,1068.0,8.032580343941412,0.0
2024-02-07 12:39:27+00:00,45.2821,5.849267,1068.0,6.77091782114835,0.0
2024-02-07 12:39:28+00:00,45.282067,5.849183,1067.0,7.6015489955255,-1.0
2024-02-07 12:39:29+00:00,45.28205,5.8491,1065.0,7.060127664240022,-2.0
2024-02-07 12:39:30+00:00,45.282017,5.849017,1065.0,7.467199945233925,0.0
2024-02-07 12:39:31+00:00,45.281983,5.848933,1063.0,7.849454838722633,-2.0
2024-02-07 12:39:32+00:00,45.28195,5.84885,1062.0,7.533868517893009,-1.0
2024-02-07 12:39:33+00:00,45.281917,5.84875,1061.0,8.708922993540629,-1.0
2024-02-07 12:39:34+00:00,45.281883,5.848667,1061.0,7.522601984451485,0.0
2024-02-07 12:39:35+00:00,45.28185,5.848583,1061.0,7.535507831294742,0.0
2024-02-07 12:39:36+00:00,45.281833,5.8485,1062.0,6.844393760008671,1.0
2024-02-07 12:39:37+00:00,45.281783,5.848433,1063.0,7.714946937597733,1.0
2024-02-07 12:39:38+00:00,45.28175,5.848383,1063.0,5.369601002506754,0.0
2024-02-07 12:39:39+00:00,45.281717,5.848317,1064.0,6.4202298263853175,1.0
2024-02-07 12:39:40+00:00,45.281683,5.84825,1065.0,6.547183846098474,1.0
2024-02-07 12:39:41+00:00,45.28165,5.848167,1066.0,7.53389818211599,1.0
2024-02-07 12:39:42+00:00,45.281617,5.848083,1067.0,7.60159416410917,1.0
2024-02-07 12:39:43+00:00,45.281583,5.848,1069.0,7.78395706464672,2.0
2024-02-07 12:39:44+00:00,45.28155,5.84795,1070.0,5.461934003789232,1.0
2024-02-07 12:39:45+00:00,45.281517,5.8479,1071.0,5.461935637659939,1.0
2024-02-07 12:39:46+00:00,45.2815,5.84785,1072.0,4.463084905687397,1.0
2024-02-07 12:39:47+00:00,45.281483,5.8478,1070.0,4.787393452276877,-2.0
2024-02-07 12:39:48+00:00,45.281467,5.847717,1069.0,6.8144944262775535,-1.0
2024-02-07 12:39:49+00:00,45.281417,5.84765,1069.0,7.649886376851223,0.0
2024-02-07 12:39:50+00:00,45.281383,5.8476,1071.0,5.801989254021211,2.0
2024-02-07 12:39:51+00:00,45.281333,5.84755,1072.0,6.878807553434435,1.0
2024-02-07 12:39:52+00:00,45.2813,5.847483,1073.0,6.48349614006336,1.0
2024-02-07 12:39:53+00:00,45.281267,5.847417,1074.0,6.420262841858177,1.0
2024-02-07 12:39:54+00:00,45.281233,5.84735,1075.0,6.547217209938935,1.0
2024-02-07 12:39:55+00:00,45.281217,5.847267,1076.0,6.814521755638593,1.0
2024-02-07 12:39:56+00:00,45.281183,5.847167,1076.0,8.699263939123798,0.0
2024-02-07 12:39:57+00:00,45.28115,5.847067,1079.0,9.15680066988538,3.0
2024-02-07 12:39:58+00:00,45.281133,5.846967,1081.0,8.302614771747473,2.0
2024-02-07 12:39:59+00:00,45.281133,5.846867,1082.0,7.896335584272224,1.0
2024-02-07 12:40:00+00:00,45.281117,5.846767,1083.0,8.094721100299347,1.0
2024-02-07 12:40:01+00:00,45.281083,5.846683,1084.0,7.656063914845018,1.0
2024-02-07 12:40:02+00:00,45.281017,5.846617,1084.0,8.983583323184629,0.0
2024-02-07 12:40:03+00:00,45.28095,5.8466,1086.0,7.835873014583255,2.0
2024-02-07 12:40:04+00:00,45.280883,5.846633,1088.0,8.143041359555582,2.0
2024-02-07 12:40:05+00:00,45.28085,5.846717,1091.0,8.11082019808337,3.0
2024-02-07 12:40:06+00:00,45.280817,5.846817,1095.0,9.531406962849571,4.0
2024-02-07 12:40:07+00:00,45.280783,5.8469,1098.0,8.09883815732821,3.0
2024-02-07 12:40:08+00:00,45.28075,5.846967,1099.0,6.483537319071098,1.0
2024-02-07 12:40:09+00:00,45.280717,5.847017,1102.0,6.1508676986842685,3.0
2024-02-07 12:40:10+00:00,45.280683,5.847083,1103.0,6.484642709835771,1.0
2024-02-07 12:40:11+00:00,45.280667,5.847183,1105.0,8.278012014755692,2.0
2024-02-07 12:40:12+00:00,45.280683,5.8473,1105.0,9.335877184235843,0.0
2024-02-07 12:40:13+00:00,45.280717,5.8474,1106.0,8.756608984465972,1.0
2024-02-07 12:40:14+00:00,45.280783,5.8475,1107.0,10.78575686075949,1.0
2024-02-07 12:40:15+00:00,45.28085,5.847567,1108.0,9.17436961252148,1.0
2024-02-07 12:40:16+00:00,45.280933,5.8476,1108.0,9.594268105641184,0.0
2024-02-07 12:40:17+00:00,45.281,5.847583,1108.0,7.576338348791482,0.0
2024-02-07 12:40:18+00:00,45.281083,5.84755,1109.0,9.64623994982619,1.0
2024-02-07 12:40:19+00:00,45.28115,5.847467,1110.0,9.944509312046954,1.0
2024-02-07 12:40:20+00:00,45.2812,5.84735,1111.0,10.768694690994538,1.0
2024-02-07 12:40:21+00:00,45.28125,5.847233,1113.0,10.90709114840876,2.0
2024-02-07 12:40:22+00:00,45.281267,5.847133,1114.0,8.119921320093736,1.0
2024-02-07 12:40:23+00:00,45.281283,5.847017,1116.0,9.472451094690838,2.0
2024-02-07 12:40:24+00:00,45.2813,5.846917,1117.0,8.119916925374893,1.0
2024-02-07 12:40:25+00:00,45.2813,5.8468,1118.0,9.2186992963135,1.0
2024-02-07 12:40:26+00:00,45.2813,5.8467,1118.0,7.832736079129964,0.0
2024-02-07 12:40:27+00:00,45.281283,5.8466,1118.0,8.058106951523873,0.0
2024-02-07 12:40:28+00:00,45.28125,5.846533,1120.0,6.710869596864276,2.0
2024-02-07 12:40:29+00:00,45.2812,5.846483,1120.0,6.8057376725369325,0.0
2024-02-07 12:40:30+00:00,45.28115,5.846433,1122.0,7.093524674046021,2.0
2024-02-07 12:40:31+00:00,45.281117,5.8464,1123.0,4.601757139786316,1.0
2024-02-07 12:40:32+00:00,45.281067,5.846383,1123.0,5.723037029923398,0.0
2024-02-07 12:40:33+00:00,45.281017,5.84635,1125.0,6.454560038747182,2.0
2024-02-07 12:40:34+00:00,45.280967,5.846333,1127.0,6.062438378763146,2.0
2024-02-07 12:40:35+00:00,45.280933,5.846317,1130.0,4.989570201190626,3.0
2024-02-07 12:40:36+00:00,45.2809,5.846317,1133.0,4.742880939889581,3.0
2024-02-07 12:40:37+00:00,45.280867,5.846333,1134.0,4.008185188307423,1.0
2024-02-07 12:40:38+00:00,45.280817,5.84635,1134.0,5.723038395088894,0.0
2024-02-07 12:40:39+00:00,45.280767,5.846383,1135.0,6.21782953880665,1.0
2024-02-07 12:40:40+00:00,45.280733,5.846467,1135.0,7.590510442052229,0.0
2024-02-07 12:40:41+00:00,45.2807,5.846567,1135.0,8.651472228712379,0.0
2024-02-07 12:40:42+00:00,45.280667,5.846683,1136.0,9.851481237534406,1.0
2024-02-07 12:40:43+00:00,45.280667,5.846817,1137.0,10.543513101718503,1.0
2024-02-07 12:40:44+00:00,45.2807,5.846933,1136.0,9.85147636346485,-1.0
2024-02-07 12:40:45+00:00,45.280767,5.84705,1135.0,11.858069530526167,-1.0
2024-02-07 12:40:46+00:00,45.28085,5.84715,1134.0,12.154069923465935,-1.0
2024-02-07 12:40:47+00:00,45.28095,5.847233,1135.0,12.930043906463133,1.0
2024-02-07 12:40:48+00:00,45.281033,5.847283,1135.0,10.03527632807229,0.0
2024-02-07 12:40:49+00:00,45.281117,5.8473,1136.0,9.497959464210757,1.0
2024-02-07 12:40:50+00:00,45.281217,5.847267,1137.0,11.471770391123497,1.0
2024-02-07 12:40:51+00:00,45.281283,5.847183,1136.0,9.913097516443743,-1.0
2024-02-07 12:40:52+00:00,45.281317,5.847067,1137.0,9.893435041601432,1.0
2024-02-07 12:40:53+00:00,45.281333,5.84695,1139.0,9.547600664459235,2.0
2024-02-07 12:40:54+00:00,45.28135,5.846833,1140.0,9.410927960641185,1.0
2024-02-07 12:40:55+00:00,45.28135,5.846733,1142.0,8.084036513380223,2.0
2024-02-07 12:40:56+00:00,45.281367,5.846633,1143.0,8.119908002823854,1.0
2024-02-07 12:40:57+00:00,45.281383,5.846517,1145.0,9.47243573335789,2.0
2024-02-07 12:40:58+00:00,45.281383,5.8464,1147.0,9.379987792701895,2.0
2024-02-07 12:40:59+00:00,45.2814,5.8463,1149.0,8.302579996827031,2.0
2024-02-07 12:41:00+00:00,45.2814,5.846183,1152.0,9.642827420528665,3.0
2024-02-07 12:41:01+00:00,45.281417,5.846083,1154.0,8.302577782688697,2.0
2024-02-07 12:41:02+00:00,45.281433,5.845983,1155.0,8.094678886601688,1.0
2024-02-07 12:41:03+00:00,45.28145,5.845883,1155.0,8.058084540954276,0.0
2024-02-07 12:41:04+00:00,45.281417,5.845767,1153.0,10.002474691971551,-2.0
2024-02-07 12:41:05+00:00,45.281367,5.845667,1153.0,9.608937618388078,0.0
2024-02-07 12:41:06+00:00,45.281283,5.845583,1156.0,11.820659065710698,3.0
2024-02-07 12:41:07+00:00,45.281217,5.845517,1160.0,9.833848733317408,4.0
2024-02-07 12:41:08+00:00,45.281167,5.845467,1164.0,7.894180331165784,4.0
2024-02-07 12:41:09+00:00,45.281117,5.8454,1166.0,7.9070255362728785,2.0
2024-02-07 12:41:10+00:00,45.281067,5.8453,1169.0,10.066396126501793,3.0
2024-02-07 12:41:11+00:00,45.281017,5.845217,1172.0,9.068942489790029,3.0
2024-02-07 12:41:12+00:00,45.280967,5.845133,1174.0,8.84705480399475,2.0
2024-02-07 12:41:13+00:00,45.280933,5.8451,1175.0,4.69110627225251,1.0
2024-02-07 12:41:14+00:00,45.280883,5.845067,1174.0,6.2178273411693965,-1.0
2024-02-07 12:41:15+00:00,45.280833,5.84505,1171.0,6.461669093324347,-3.0
2024-02-07 12:41:16+00:00,45.280767,5.845067,1168.0,8.046911052177594,-3.0
2024-02-07 12:41:17+00:00,45.2807,5.845117,1165.0,8.942375598047544,-3.0
2024-02-07 12:41:18+00:00,45.280667,5.845233,1164.0,9.85148123759857,-1.0
2024-02-07 12:41:19+00:00,45.280667,5.84535,1164.0,9.164403457675707,0.0
2024-02-07 12:41:20+00:00,45.2807,5.84545,1165.0,8.709074102848305,1.0
2024-02-07 12:41:21+00:00,45.280733,5.845533,1165.0,7.467328039163547,0.0
2024-02-07 12:41:22+00:00,45.280783,5.845617,1165.0,8.61804267167416,0.0
2024-02-07 12:41:23+00:00,45.28085,5.845683,1163.0,9.292635068121049,-2.0
2024-02-07 12:41:24+00:00,45.280917,5.845767,1160.0,10.388368531547036,-3.0
2024-02-07 12:41:25+00:00,45.281,5.845817,1158.0,10.232633522634048,-2.0
2024-02-07 12:41:26+00:00,45.2811,5.845833,1158.0,11.20227237219314,0.0
2024-02-07 12:41:27+00:00,45.2812,5.845783,1159.0,11.843068985043606,1.0
2024-02-07 12:41:28+00:00,45.281283,5.845683,1161.0,12.276826921064638,2.0
2024-02-07 12:41:29+00:00,45.281317,5.845567,1164.0,10.289803541486453,3.0
2024-02-07 12:41:30+00:00,45.28135,5.84545,1166.0,10.073687919761722,2.0
2024-02-07 12:41:31+00:00,45.281367,5.845333,1168.0,9.568987132828987,2.0
2024-02-07 12:41:32+00:00,45.281383,5.845217,1170.0,9.47243573342462,2.0
2024-02-07 12:41:33+00:00,45.281367,5.845117,1171.0,8.09468770326676,1.0
2024-02-07 12:41:34+00:00,45.28135,5.845017,1173.0,8.302586508995258,2.0
2024-02-07 12:41:35+00:00,45.281317,5.84495,1175.0,6.710864750570361,2.0
2024-02-07 12:41:36+00:00,45.281267,5.8449,1176.0,6.878810147252795,1.0
2024-02-07 12:41:37+00:00,45.281233,5.844883,1175.0,4.135003682099449,-1.0
2024-02-07 12:41:38+00:00,45.281167,5.8449,1174.0,7.533442272221046,-1.0
2024-02-07 12:41:39+00:00,45.281117,5.844967,1173.0,7.7149888418935,-1.0
2024-02-07 12:41:40+00:00,45.281083,5.84505,1173.0,7.522681206237751,0.0
2024-02-07 12:41:41+00:00,45.281067,5.84515,1173.0,8.03272169511599,0.0
2024-02-07 12:41:42+00:00,45.281067,5.84525,1173.0,7.832768246118939,0.0
2024-02-07 12:41:43+00:00,45.281067,5.845317,1172.0,5.342380442685874,-1.0
2024-02-07 12:41:44+00:00,45.2811,5.845417,1170.0,8.879589328609189,-2.0
2024-02-07 12:41:45+00:00,45.28115,5.845517,1167.0,10.066387210000926,-3.0
2024-02-07 12:41:46+00:00,45.281233,5.8456,1166.0,11.341693501693523,-1.0
2024-02-07 12:41:47+00:00,45.28135,5.84565,1166.0,13.600455764214706,0.0
2024-02-07 12:41:48+00:00,45.28145,5.845633,1167.0,11.255813903248763,1.0
2024-02-07 12:41:49+00:00,45.281533,5.8456,1168.0,9.646234456298572,1.0
2024-02-07 12:41:50+00:00,45.281583,5.845517,1168.0,8.558321949714088,0.0
2024-02-07 12:41:51+00:00,45.281633,5.845417,1166.0,9.81484115410029,-2.0
2024-02-07 12:41:52+00:00,45.28165,5.845283,1165.0,10.71182279379794,-1.0
2024-02-07 12:41:53+00:00,45.281617,5.84515,1166.0,11.091385188645864,1.0
2024-02-07 12:41:54+00:00,45.281583,5.845067,1168.0,7.78395706464672,2.0
2024-02-07 12:41:55+00:00,45.28155,5.845,1170.0,6.710847896392224,2.0
2024-02-07 12:41:56+00:00,45.281517,5.844967,1171.0,4.60174690434146,1.0
2024-02-07 12:41:57+00:00,45.281483,5.844917,1171.0,5.4463772579541185,0.0
2024-02-07 12:41:58+00:00,45.28145,5.844883,1173.0,4.958542621843006,2.0
2024-02-07 12:41:59+00:00,45.2814,5.844833,1174.0,6.878804920314858,1.0
2024-02-07 12:42:00+00:00,45.28135,5.8448,1176.0,6.454553962669713,2.0
2024-02-07 12:42:01+00:00,45.2813,5.844767,1178.0,6.454554875573644,2.0
2024-02-07 12:42:02+00:00,45.281283,5.844717,1180.0,4.7874047460540625,2.0
2024-02-07 12:42:03+00:00,45.28125,5.84465,1181.0,6.483499884078619,1.0
2024-02-07 12:42:04+00:00,45.281217,5.844567,1182.0,7.533940996720595,1.0
2024-02-07 12:42:05+00:00,45.281183,5.844467,1183.0,8.75655143772078,1.0
2024-02-07 12:42:06+00:00,45.28115,5.844367,1184.0,8.70901822871059,1.0
2024-02-07 12:42:07+00:00,45.2811,5.844283,1184.0,8.61801460527376,0.0
2024-02-07 12:42:08+00:00,45.281067,5.8442,1182.0,7.73049095633697,-2.0
2024-02-07 12:42:09+00:00,45.281033,5.844117,1180.0,7.784009701004463,-2.0
2024-02-07 12:42:10+00:00,45.281,5.844017,1177.0,9.156818383858004,-3.0
2024-02-07 12:42:11+00:00,45.280983,5.843917,1175.0,8.30263430815713,-2.0
2024-02-07 12:42:12+00:00,45.28095,5.843817,1173.0,8.879607595592404,-2.0
2024-02-07 12:42:13+00:00,45.280917,5.843717,1171.0,8.879611613935195,-2.0
2024-02-07 12:42:14+00:00,45.280883,5.8436,1169.0,10.114881947782235,-2.0
2024-02-07 12:42:15+00:00,45.280867,5.843483,1169.0,9.335848009763247,0.0
2024-02-07 12:42:16+00:00,45.280817,5.843383,1169.0,9.608999513680873,0.0
2024-02-07 12:42:17+00:00,45.280783,5.843283,1169.0,8.699313660729667,0.0
2024-02-07 12:42:18+00:00,45.28075,5.8432,1169.0,7.4673263435584145,0.0
2024-02-07 12:42:19+00:00,45.2807,5.843117,1171.0,8.788981179318817,2.0
2024-02-07 12:42:20+00:00,45.280667,5.843033,1171.0,7.535627614575183,0.0
2024-02-07 12:42:21+00:00,45.280617,5.84295,1173.0,8.788988214826524,2.0
2024-02-07 12:42:22+00:00,45.280567,5.842867,1176.0,9.06897945388677,3.0
2024-02-07 12:42:23+00:00,45.280533,5.842783,1178.0,7.849595784110217,2.0
2024-02-07 12:42:24+00:00,45.2805,5.842717,1178.0,6.341963223301859,0.0
2024-02-07 12:42:25+00:00,45.280483,5.84265,1178.0,5.578789488724562,0.0
2024-02-07 12:42:26+00:00,45.280433,5.842583,1177.0,7.715031877940196,-1.0
2024-02-07 12:42:27+00:00,45.2804,5.842517,1176.0,6.420326451204905,-1.0
2024-02-07 12:42:28+00:00,45.280367,5.842433,1175.0,7.6017196310254995,-1.0
2024-02-07 12:42:29+00:00,45.280333,5.84235,1173.0,7.784076692232062,-2.0
2024-02-07 12:42:30+00:00,45.2803,5.842267,1171.0,7.730564867722713,-2.0
2024-02-07 12:42:31+00:00,45.280283,5.842183,1170.0,6.919006164660162,-1.0
2024-02-07 12:42:32+00:00,45.280267,5.8421,1168.0,7.031295908624619,-2.0
2024-02-07 12:42:33+00:00,45.280233,5.842,1168.0,8.699382027484823,0.0
2024-02-07 12:42:34+00:00,45.2802,5.841917,1170.0,7.7305745040978495,2.0
2024-02-07 12:42:35+00:00,45.280183,5.84185,1172.0,5.926481537000708,2.0
2024-02-07 12:42:36+00:00,45.280167,5.8418,1171.0,4.417115647403463,-1.0
2024-02-07 12:42:37+00:00,45.28015,5.841733,1170.0,5.667734595667979,-1.0
2024-02-07 12:42:38+00:00,45.280117,5.841667,1168.0,6.649876566328598,-2.0
2024-02-07 12:42:39+00:00,45.280067,5.841583,1166.0,8.847132422745387,-2.0
2024-02-07 12:42:40+00:00,45.280033,5.8415,1165.0,7.588958882388133,-1.0
2024-02-07 12:42:41+00:00,45.28,5.841417,1164.0,7.534061331187917,-1.0
2024-02-07 12:42:42+00:00,45.279967,5.841333,1163.0,7.601759780012695,-1.0
2024-02-07 12:42:43+00:00,45.27995,5.84125,1160.0,7.405979436285505,-3.0
2024-02-07 12:42:44+00:00,45.279933,5.841167,1158.0,7.060351035038519,-2.0
2024-02-07 12:42:45+00:00,45.279917,5.841083,1155.0,7.447433643240531,-3.0
2024-02-07 12:42:46+00:00,45.2799,5.840983,1154.0,8.120103366013225,-1.0
2024-02-07 12:42:47+00:00,45.279883,5.840883,1154.0,8.058294822093874,0.0
2024-02-07 12:42:48+00:00,45.279867,5.8408,1155.0,6.814669332552727,1.0
2024-02-07 12:42:49+00:00,45.27985,5.840717,1157.0,7.0603597925346975,2.0
2024-02-07 12:42:50+00:00,45.27985,5.84065,1159.0,5.616245214480905,2.0
2024-02-07 12:42:51+00:00,45.279833,5.840583,1160.0,5.66776174551417,1.0
2024-02-07 12:42:52+00:00,45.279817,5.8405,1161.0,6.814674798516225,1.0
2024-02-07 12:42:53+00:00,45.279817,5.840417,1163.0,6.802016846196386,2.0
2024-02-07 12:42:54+00:00,45.2798,5.840333,1163.0,6.846413905888602,0.0
2024-02-07 12:42:55+00:00,45.2798,5.84025,1163.0,6.5013428232200985,0.0
2024-02-07 12:42:56+00:00,45.2798,5.840167,1163.0,6.5013428232200985,0.0
2024-02-07 12:42:57+00:00,45.279783,5.840067,1164.0,8.120118946861213,1.0
2024-02-07 12:42:58+00:00,45.279783,5.839983,1165.0,6.655231996200093,1.0
2024-02-07 12:42:59+00:00,45.279783,5.839883,1165.0,7.832945507373904,0.0
2024-02-07 12:43:00+00:00,45.279783,5.8398,1166.0,6.577802355895704,1.0
2024-02-07 12:43:01+00:00,45.2798,5.839717,1167.0,6.8446150289640775,1.0
2024-02-07 12:43:02+00:00,45.2798,5.839617,1167.0,7.832943160552244,0.0
2024-02-07 12:43:03+00:00,45.279817,5.839533,1167.0,6.846412011239418,0.0
2024-02-07 12:43:04+00:00,45.279817,5.839433,1167.0,7.832940813660322,0.0
2024-02-07 12:43:05+00:00,45.279817,5.83935,1167.0,6.501340875299804,0.0
2024-02-07 12:43:06+00:00,45.279833,5.839233,1166.0,9.389415277692407,-1.0
2024-02-07 12:43:07+00:00,45.279833,5.839117,1166.0,9.086208781549734,0.0
2024-02-07 12:43:08+00:00,45.279833,5.839017,1167.0,7.896513609549048,1.0
2024-02-07 12:43:09+00:00,45.279833,5.8389,1167.0,9.164538167608372,0.0
2024-02-07 12:43:10+00:00,45.279817,5.838817,1168.0,6.814674798516225,1.0
2024-02-07 12:43:11+00:00,45.279817,5.838733,1167.0,6.655228098116393,-1.0
2024-02-07 12:43:12+00:00,45.2798,5.838633,1165.0,8.302788383797797,-2.0
2024-02-07 12:43:13+00:00,45.279783,5.838533,1165.0,8.058308241260969,0.0
2024-02-07 12:43:14+00:00,45.279767,5.838433,1167.0,8.278129580865482,2.0
2024-02-07 12:43:15+00:00,45.279767,5.838367,1168.0,5.26557389651826,1.0
2024-02-07 12:43:16+00:00,45.279767,5.8383,1168.0,5.248074969842612,0.0
2024-02-07 12:43:17+00:00,45.27975,5.838233,1167.0,5.667768854127978,-1.0
2024-02-07 12:43:18+00:00,45.279733,5.838133,1166.0,8.120125605363008,-1.0
2024-02-07 12:43:19+00:00,45.279733,5.838033,1169.0,8.387797294712511,3.0
2024-02-07 12:43:20+00:00,45.279717,5.837933,1173.0,8.973713695811123,4.0
2024-02-07 12:43:21+00:00,45.279717,5.837867,1177.0,6.536536970207181,4.0
2024-02-07 12:43:22+00:00,45.279717,5.837817,1180.0,4.933436379964024,3.0
2024-02-07 12:43:23+00:00,45.279717,5.837783,1183.0,4.011565602600757,3.0
2024-02-07 12:43:24+00:00,45.279717,5.837717,1183.0,5.16975004846507,0.0
2024-02-07 12:43:25+00:00,45.27975,5.83765,1181.0,6.710978096312544,-2.0
2024-02-07 12:43:26+00:00,45.279783,5.837583,1180.0,6.483609717695164,-1.0
2024-02-07 12:43:27+00:00,45.2798,5.837483,1178.0,8.302788383797797,-2.0
2024-02-07 12:43:28+00:00,45.279767,5.8374,1177.0,7.534084369537177,-1.0
2024-02-07 12:43:29+00:00,45.2797,5.83735,1176.0,8.483314330305165,-1.0
2024-02-07 12:43:30+00:00,45.279617,5.837333,1175.0,9.388389578616888,-1.0
2024-02-07 12:43:31+00:00,45.27955,5.83735,1175.0,7.576344329812402,0.0
2024-02-07 12:43:32+00:00,45.279483,5.8374,1175.0,8.424175885746893,0.0
2024-02-07 12:43:33+00:00,45.279433,5.83745,1175.0,6.8058078613852855,0.0
2024-02-07 12:43:34+00:00,45.279383,5.837533,1175.0,8.55851344335889,0.0
2024-02-07 12:43:35+00:00,45.279333,5.837633,1175.0,9.609166515476984,0.0
2024-02-07 12:43:36+00:00,45.2793,5.83775,1175.0,9.873462280654751,0.0
2024-02-07 12:43:37+00:00,45.2793,5.837867,1176.0,9.219020435654109,1.0
2024-02-07 12:43:38+00:00,45.279317,5.837983,1177.0,9.334987308400727,1.0
2024-02-07 12:43:39+00:00,45.27935,5.838083,1176.0,8.709241723162231,-1.0
2024-02-07 12:43:40+00:00,45.279383,5.838167,1174.0,7.796643056049598,-2.0
2024-02-07 12:43:41+00:00,45.279433,5.838267,1173.0,9.661048847865661,-1.0
2024-02-07 12:43:42+00:00,45.2795,5.838367,1172.0,10.862019411216096,-1.0
2024-02-07 12:43:43+00:00,45.27955,5.83845,1174.0,8.789078652321713,2.0
2024-02-07 12:43:44+00:00,45.279567,5.83855,1175.0,8.12014771155063,1.0
2024-02-07 12:43:45+00:00,45.279567,5.83865,1176.0,7.896550035857773,1.0
2024-02-07 12:43:46+00:00,45.279533,5.838733,1177.0,7.589007963192001,1.0
2024-02-07 12:43:47+00:00,45.279483,5.8388,1178.0,7.715091651208896,1.0
2024-02-07 12:43:48+00:00,45.279433,5.8388,1179.0,5.655092623312298,1.0
2024-02-07 12:43:49+00:00,45.2794,5.838767,1180.0,4.601801077901042,1.0
2024-02-07 12:43:50+00:00,45.279367,5.838717,1181.0,5.4620420511395125,1.0
2024-02-07 12:43:51+00:00,45.27935,5.83865,1182.0,5.667803112321156,1.0
2024-02-07 12:43:52+00:00,45.279333,5.838583,1184.0,5.926551157721405,2.0
2024-02-07 12:43:53+00:00,45.279317,5.838533,1185.0,4.417167669361607,1.0
2024-02-07 12:43:54+00:00,45.279317,5.8385,1185.0,2.584893247066223,0.0
2024-02-07 12:43:55+00:00,45.279317,5.838433,1184.0,5.342539449377257,-1.0
2024-02-07 12:43:56+00:00,45.279317,5.838367,1182.0,5.543166278844091,-2.0
2024-02-07 12:43:57+00:00,45.279317,5.838267,1180.0,8.084308451949449,-2.0
2024-02-07 12:43:58+00:00,45.279317,5.838183,1181.0,6.6552854217084345,1.0
2024-02-07 12:43:59+00:00,45.279317,5.838083,1182.0,7.896584270826298,1.0
2024-02-07 12:44:00+00:00,45.2793,5.838017,1184.0,5.857303543434597,2.0
2024-02-07 12:44:01+00:00,45.279283,5.837967,1184.0,4.349750057109282,0.0
2024-02-07 12:44:02+00:00,45.279267,5.8379,1183.0,5.631619282494395,-1.0
2024-02-07 12:44:03+00:00,45.279267,5.837833,1182.0,5.34254399242578,-1.0
2024-02-07 12:44:04+00:00,45.279267,5.83775,1182.0,6.501403895960207,0.0
2024-02-07 12:44:05+00:00,45.279267,5.837667,1181.0,6.577860793480397,-1.0
2024-02-07 12:44:06+00:00,45.279283,5.8376,1180.0,5.631617903363424,-1.0
2024-02-07 12:44:07+00:00,45.279317,5.83755,1178.0,5.802085516890203,-2.0
2024-02-07 12:44:08+00:00,45.27935,5.837483,1177.0,6.4836421359342,-1.0
2024-02-07 12:44:09+00:00,45.2794,5.837433,1177.0,6.805809172206191,0.0
2024-02-07 12:44:10+00:00,45.27945,5.837383,1178.0,6.878881554857112,1.0
2024-02-07 12:44:11+00:00,45.2795,5.837333,1179.0,6.878879590502474,1.0
2024-02-07 12:44:12+00:00,45.279533,5.8373,1180.0,4.60179767506997,1.0
2024-02-07 12:44:13+00:00,45.279567,5.83725,1180.0,5.446472360681784,0.0
2024-02-07 12:44:14+00:00,45.279617,5.837217,1179.0,6.217851318670942,-1.0
